chunk_id,label,claim_id,source_id,retrieval_count,ras,nras,gis,dual_risk,content_preview
clean_25513319,clean,doc_25513319,25513319,1,5.473958333333333,0.19999999999999998,0.7359655291644507,0.14719310583289014,Coactivator SRC-2-dependent metabolic reprogramming mediates prostate cancer survival and metastasis.. Metabolic pathway reprogramming is a hallmark of cancer cell growth and survi
clean_49556906,clean,doc_49556906,49556906,1,5.473958333333333,0.19999999999999998,0.7348443751287201,0.14696887502574402,Metformin reverses established lung fibrosis in a bleomycin model. Fibrosis is a pathological result of a dysfunctional repair response to tissue injury and occurs in a number of o
clean_7433668,clean,doc_7433668,7433668,1,5.473958333333333,0.19999999999999998,0.7345879901755562,0.14691759803511123,Preexisting helminth infection induces inhibition of innate pulmonary anti-tuberculosis defense by engaging the IL-4 receptor pathway. Tuberculosis and helminthic infections coexis
clean_46617075,clean,doc_46617075,46617075,1,5.473958333333333,0.19999999999999998,0.7340004643712962,0.1468000928742592,"Retinoblastoma regulatory pathway in lung cancer.. Lung cancer is the leading cause of cancer related deaths accounting for more deaths than breast, colon and prostate cancers comb"
clean_24865781,clean,doc_24865781,24865781,1,5.473958333333333,0.19999999999999998,0.7337988495467346,0.14675976990934692,A comparison of pharmacological (amitriptyline HCL) and nonpharmacological (cognitive-behavioral) therapies for chronic tension headaches.. Forty-one recurrent tension headache suf
clean_46328296,clean,doc_46328296,46328296,1,5.473958333333333,0.19999999999999998,0.7332937049413881,0.1466587409882776,Reduced plasma concentrations of nitrogen oxide in individuals with essential hypertension.. Patients with essential hypertension exhibit blunted endothelium-dependent vasodilator 
clean_53779698,clean,doc_53779698,53779698,1,5.473958333333333,0.19999999999999998,0.7330027174507601,0.146600543490152,Exercise as a therapeutic approach to improve blood pressure in patients with peripheral arterial disease: current literature and future directions.. INTRODUCTION Patients with sym
clean_21170174,clean,doc_21170174,21170174,1,5.473958333333333,0.19999999999999998,0.7322609749813088,0.14645219499626175,"Crossover and noncrossover pathways in mouse meiosis.. During meiosis, recombination between homologous chromosomes generates crossover (CR) and noncrossover (NCR) products. CRs es"
clean_14782049,clean,doc_14782049,14782049,1,5.473958333333333,0.19999999999999998,0.7317531825537051,0.146350636510741,In vivo effect of chronic hypoxia on the neurochemical profile of the developing rat hippocampus.. The cognitive deficits observed in children with cyanotic congenital heart diseas
clean_4381486,clean,doc_4381486,4381486,1,5.473958333333333,0.19999999999999998,0.7291579351652732,0.14583158703305463,Haematopoietic stem cells do not asymmetrically segregate chromosomes or retain BrdU. Stem cells are proposed to segregate chromosomes asymmetrically during self-renewing divisions
clean_13116880,clean,doc_13116880,13116880,1,5.473958333333333,0.19999999999999998,0.7286711054973355,0.1457342210994671,"Hematopoietic stem cell: self-renewal versus differentiation.. The mammalian blood system, containing more than 10 distinct mature cell types, stands on one specific cell type, hem"
clean_24186125,clean,doc_24186125,24186125,1,5.473958333333333,0.19999999999999998,0.728317352369612,0.1456634704739224,The changes of antioxidant defense system caused by quercetin administration do not lead to DNA damage and apoptosis in the spleen and bone marrow cells of rats.. Quercetin may hav
clean_21909315,clean,doc_21909315,21909315,1,5.473958333333333,0.19999999999999998,0.7263101835573599,0.14526203671147198,Viruses and microRNAs. The discovery of RNA interference and cellular microRNAs (miRNAs) has not only affected how biological research is conducted but also revealed an entirely ne
clean_9588931,clean,doc_9588931,9588931,1,5.473958333333333,0.19999999999999998,0.7257387693531093,0.14514775387062184,Quercetin attenuates vascular calcification by inhibiting oxidative stress and mitochondrial fission.. Vascular calcification is a strong independent predictor of increased cardiov
clean_26297042,clean,doc_26297042,26297042,1,5.473958333333333,0.19999999999999998,0.7217295367705314,0.14434590735410627,"Redox regulation of cell migration and adhesion.. Reactive oxygen species (ROS), particularly hydrogen peroxide, and the proteins that regulate them play important roles in the mig"
clean_24923605,clean,doc_24923605,24923605,1,5.473958333333333,0.19999999999999998,0.7202384699878458,0.14404769399756914,"Molecular elements of low-oxygen signaling in plants.. Oxygen and its limitation are emerging as a crucial factor in plant fitness, growth and development. Recent studies revealed "
clean_810480,clean,doc_810480,810480,2,10.947916666666666,0.39999999999999997,0.3596622985664474,0.14386491942657895,"Localization of a gene for partial epilepsy to chromosome 10q. There is strong evidence for a genetic contribution to epilepsy, but it is commonly assumed that this genetic contrib"
clean_13618987,clean,doc_13618987,13618987,1,5.473958333333333,0.19999999999999998,0.7193184227557935,0.1438636845511587,Exploring the temporal structure of heterochronous sequences using TempEst (formerly Path-O-Gen). Gene sequences sampled at different points in time can be used to infer molecular 
clean_4883040,clean,doc_4883040,4883040,1,5.473958333333333,0.19999999999999998,0.7191622249877095,0.1438324449975419,Antiretroviral Therapy for Prevention of Tuberculosis in Adults with HIV: A Systematic Review and Meta-Analysis. BACKGROUND Human immunodeficiency virus (HIV) infection is the stro
clean_3758260,clean,doc_3758260,3758260,1,5.473958333333333,0.19999999999999998,0.7173836731428556,0.1434767346285711,"Parathyroid Hormone Directs Bone Marrow Mesenchymal Cell Fate.. Intermittent PTH administration builds bone mass and prevents fractures, but its mechanism of action is unclear. We "
clean_43220289,clean,doc_43220289,43220289,1,5.473958333333333,0.19999999999999998,0.7171208362929954,0.14342416725859908,Psychological Outcome 4 Years after Restrictive Bariatric Surgery. Extreme obesity is associated with severe psychiatric and somatic comorbidity and impairment of psychosocial func
clean_32922179,clean,doc_32922179,32922179,1,5.473958333333333,0.19999999999999998,0.7166759375543251,0.14333518751086502,Alzheimer's disease: the two-hit hypothesis.. There are many lines of evidence showing that oxidative stress and aberrant mitogenic changes have important roles in the pathogenesis
clean_32390525,clean,doc_32390525,32390525,1,5.473958333333333,0.19999999999999998,0.7155240209106628,0.14310480418213256,"Prevention of malaria in long-term travelers.. CONTEXT Long-term travelers, defined here as those traveling for periods of 6 months or longer, face particular challenges regarding "
clean_1590744,clean,doc_1590744,1590744,1,5.473958333333333,0.19999999999999998,0.7145346687073787,0.14290693374147573,AMP-Activated Protein Kinase: An Ubiquitous Signaling Pathway With Key Roles in the Cardiovascular System. The AMP-activated protein kinase (AMPK) is a key regulator of cellular an
clean_6517763,clean,doc_6517763,6517763,1,5.473958333333333,0.19999999999999998,0.7138138407552777,0.1427627681510555,"Molecular characterization of long-term survivors of glioblastoma using genome- and transcriptome-wide profiling.. The prognosis of glioblastoma, the most malignant type of glioma,"
clean_5114940,clean,doc_5114940,5114940,1,5.473958333333333,0.19999999999999998,0.7128414168560078,0.14256828337120153,Pharmacological interventions for smoking cessation: an overview and network meta-analysis.. BACKGROUND Smoking is the leading preventable cause of illness and premature death worl
clean_39903312,clean,doc_39903312,39903312,1,5.473958333333333,0.19999999999999998,0.7125669366882228,0.14251338733764454,A randomized trial of aspirin to prevent colorectal adenomas in patients with previous colorectal cancer.. BACKGROUND Experimental studies in animals and observational studies in h
clean_1022115,clean,doc_1022115,1022115,1,5.473958333333333,0.19999999999999998,0.7108110575999267,0.14216221151998532,IL-23–responsive innate lymphoid cells are increased in inflammatory bowel disease. Results of experimental and genetic studies have highlighted the role of the IL-23/IL-17 axis in
clean_3107733,clean,doc_3107733,3107733,1,5.473958333333333,0.19999999999999998,0.7097348004197106,0.14194696008394211,Peroxisomes Are Signaling Platforms for Antiviral Innate Immunity. Peroxisomes have long been established to play a central role in regulating various metabolic activities in mamma
clean_22185730,clean,doc_22185730,22185730,2,10.947916666666666,0.39999999999999997,0.3541548201258249,0.14166192805032995,PP2A regulates tau phosphorylation directly and also indirectly via activating GSK-3beta.. Abnormal hyperphosphorylation of tau appears to be crucial in neurofibrillary degeneratio
clean_44737533,clean,doc_44737533,44737533,1,5.473958333333333,0.19999999999999998,0.7069772136716314,0.14139544273432625,Simian immunodeficiency viruses replication dynamics in African non-human primate hosts: common patterns and species-specific differences.. METHODS To define potential common featu
clean_12991445,clean,doc_12991445,12991445,2,10.947916666666666,0.39999999999999997,0.35342335782784484,0.14136934313113791,"Influence of smoking and plasma factors on patency of femoropopliteal vein grafts.. OBJECTIVE To determine the effects of smoking, plasma lipids, lipoproteins, apolipoproteins, and"
clean_40232172,clean,doc_40232172,40232172,1,5.473958333333333,0.19999999999999998,0.7059348694652877,0.14118697389305754,Triglyceride depletion of brown adipose tissue enables analysis of mitochondrial respiratory function in permeabilized biopsies.. The research on mitochondrial functions in adipocy
clean_14311986,clean,doc_14311986,14311986,2,10.947916666666666,0.39999999999999997,0.3529265600350928,0.14117062401403713,The Proto-Oncogene c-maf Is Responsible for Tissue-Specific Expression of Interleukin-4. The molecular basis for the distinctive cytokine expression of CD4+ T helper 1 (Th1) and T 
clean_3210545,clean,doc_3210545,3210545,1,5.473958333333333,0.19999999999999998,0.7051107694000981,0.1410221538800196,KRAS gene amplification and overexpression but not mutation associates with aggressive and metastatic endometrial cancer. BACKGROUND Three quarter of endometrial carcinomas are tre
clean_43880096,clean,doc_43880096,43880096,1,5.473958333333333,0.19999999999999998,0.7042266186141455,0.1408453237228291,"Regulation of p53 in response to DNA damage. Activation of p53 can occur in response to a number of cellular stresses, including DNA damage, hypoxia and nucleotide deprivation. Sev"
clean_7198295,clean,doc_7198295,7198295,1,5.473958333333333,0.19999999999999998,0.703436363866918,0.14068727277338358,The Effect of Submaximal Exercise Preceded by Single Whole-Body Cryotherapy on the Markers of Oxidative Stress and Inflammation in Blood of Volleyball Players. The aim of the study
clean_17702490,clean,doc_17702490,17702490,1,5.473958333333333,0.19999999999999998,0.7030576977483877,0.14061153954967753,Chromatin structure and gene expression programs of human embryonic and induced pluripotent stem cells.. Knowledge of both the global chromatin structure and the gene expression pr
clean_10562341,clean,doc_10562341,10562341,1,5.473958333333333,0.19999999999999998,0.7024235852638219,0.14048471705276436,"Frontrunners of T cell activation: Initial, localized Ca2+ signals mediated by NAADP and the type 1 ryanodine receptor. The activation of T cells is the fundamental on switch for t"
clean_5838067,clean,doc_5838067,5838067,1,5.473958333333333,0.19999999999999998,0.702406667269392,0.1404813334538784,"Analysis of human cytomegalovirus-encoded microRNA activity during infection.. MicroRNAs (miRNAs) are expressed in a wide variety of organisms, ranging from plants to animals, and "
clean_17021845,clean,doc_17021845,17021845,1,5.473958333333333,0.19999999999999998,0.702389089505064,0.14047781790101277,"Significance of stem cell marker Nanog gene in the diagnosis and prognosis of lung cancer. The aim of the present study was to analyze the stem cell marker, Nanog gene, for the dia"
clean_13734012,clean,doc_13734012,13734012,2,10.947916666666666,0.39999999999999997,0.3507887571464444,0.14031550285857775,Prevalent abnormal prion protein in human appendixes after bovine spongiform encephalopathy epizootic: large scale survey. OBJECTIVES To carry out a further survey of archived appe
clean_26873988,clean,doc_26873988,26873988,1,5.473958333333333,0.19999999999999998,0.6967628152932547,0.13935256305865093,Viral interleukin-10 expressed by human cytomegalovirus during the latent phase of infection modulates latently infected myeloid cell differentiation.. The human cytomegalovirus UL
clean_7873737,clean,doc_7873737,7873737,1,5.473958333333333,0.19999999999999998,0.6928514856701141,0.1385702971340228,Platelet glycoprotein IIb/IIIa inhibitors reduce mortality in diabetic patients with non-ST-segment-elevation acute coronary syndromes.. BACKGROUND Diabetes mellitus is a major ris
clean_30720103,clean,doc_30720103,30720103,1,5.473958333333333,0.19999999999999998,0.6926420860100453,0.13852841720200904,"Vitamin D status: measurement, interpretation, and clinical application.. Vitamin D, the sunshine vitamin, is now recognized not only for its importance in promoting bone health in"
clean_13757347,clean,doc_13757347,13757347,2,10.947916666666666,0.39999999999999997,0.34609966703792494,0.13843986681516995,Involvement of cortical fast-spiking parvalbumin-positive basket cells in epilepsy.. GABAergic interneurons of the parvalbumin-positive fast-spiking basket cells subtype (PV INs) a
clean_27615329,clean,doc_27615329,27615329,1,5.473958333333333,0.19999999999999998,0.6900813441592563,0.13801626883185125,Prostaglandin E2 as an inhibitory modulator of fibrogenesis in human lung allografts.. RATIONALE Donor mesenchymal stromal/stem cell (MSC) expansion and fibrotic differentiation is
clean_3788528,clean,doc_3788528,3788528,1,5.473958333333333,0.19999999999999998,0.6900038663567999,0.13800077327135996,Thymic expression of the golli-myelin basic protein gene in the SJL/J mouse. The T cell antigen-specific repertoire is thought to be shaped by thymic expression of self molecules. 
clean_6421734,clean,doc_6421734,6421734,1,5.473958333333333,0.19999999999999998,0.6894001748089446,0.1378800349617889,Characteristics of service users and provider organisations associated with experience of out of hours general practitioner care in England: population based cross sectional postal
clean_2575938,clean,doc_2575938,2575938,1,5.473958333333333,0.19999999999999998,0.6849844815463408,0.13699689630926815,"Relationship between activity levels, aerobic fitness, and body fat in 8- to 10-yr-old children.. The relationships between children's activity, aerobic fitness, and fatness are un"
clean_23801039,clean,doc_23801039,23801039,2,10.947916666666666,0.39999999999999997,0.3421451682645304,0.13685806730581215,"Th2-mediated host protective immunity to intestinal nematode infections.. Despite many years of study, relatively little is known about the effector mechanisms that operate against"
clean_6157837,clean,doc_6157837,6157837,1,5.473958333333333,0.19999999999999998,0.683830332490141,0.1367660664980282,Renal considerations in angiotensin converting enzyme inhibitor therapy: a statement for healthcare professionals from the Council on the Kidney in Cardiovascular Disease and the C
clean_15657779,clean,doc_15657779,15657779,1,5.473958333333333,0.19999999999999998,0.6829967130521838,0.13659934261043674,Functional hemichannels in astrocytes: a novel mechanism of glutamate release.. Little is known about the expression and possible functions of unopposed gap junction hemichannels i
clean_7239105,clean,doc_7239105,7239105,1,5.473958333333333,0.19999999999999998,0.6795655857259693,0.13591311714519383,The use of mouse models to understand and improve cognitive deficits in Down syndrome. Remarkable advances have been made in recent years towards therapeutics for cognitive impairm
clean_4857085,clean,doc_4857085,4857085,2,10.947916666666666,0.39999999999999997,0.3391834859720943,0.13567339438883771,Open Babel: An open chemical toolbox. BACKGROUND A frequent problem in computational modeling is the interconversion of chemical structures between different formats. While standar
clean_3056682,clean,doc_3056682,3056682,1,5.473958333333333,0.19999999999999998,0.677679708626337,0.1355359417252674,"A classification of unstable angina revisited.. Unstable angina is a critical phase of coronary heart disease with widely variable symptoms and prognosis. A decade ago, a classific"
clean_6191684,clean,doc_6191684,6191684,1,5.473958333333333,0.19999999999999998,0.6760874166109472,0.1352174833221894,"Management of chronic tension-type headache with tricyclic antidepressant medication, stress management therapy, and their combination: a randomized controlled trial.. CONTEXT Chro"
clean_4380004,clean,doc_4380004,4380004,1,5.473958333333333,0.19999999999999998,0.6758760174386396,0.1351752034877279,Mesenchymal and haematopoietic stem cells form a unique bone marrow niche. The cellular constituents forming the haematopoietic stem cell (HSC) niche in the bone marrow are unclear
clean_1386103,clean,doc_1386103,1386103,1,5.473958333333333,0.19999999999999998,0.6739789834956024,0.13479579669912045,"An essential role for interferon gamma in resistance to Mycobacterium tuberculosis infection. Tuberculosis, a major health problem in developing countries, has reemerged in recent "
clean_4389394,clean,doc_4389394,4389394,1,5.473958333333333,0.19999999999999998,0.6739171813108955,0.1347834362621791,Deubiquitination of p53 by HAUSP is an important pathway for p53 stabilization. The p53 tumour suppressor is a short-lived protein that is maintained at low levels in normal cells 
clean_50670403,clean,doc_50670403,50670403,1,5.473958333333333,0.19999999999999998,0.6729570416308008,0.13459140832616015,Are expert athletes 'expert' in the cognitive laboratory? A meta-analytic review of cognition and sport expertise. SUMMARY Recent literature has demonstrated the usefulness of fitn
clean_39381118,clean,doc_39381118,39381118,1,5.473958333333333,0.19999999999999998,0.6713108630999431,0.13426217261998863,"At the gates of death.. Apoptosis that proceeds via the mitochondrial pathway involves mitochondrial outer membrane permeabilization (MOMP), responsible for the release of cytochro"
clean_58006489,clean,doc_58006489,58006489,1,5.473958333333333,0.19999999999999998,0.6708734097265802,0.134174681945316,Prostaglandin E2 mediates sensory nerve regulation of bone homeostasis. Whether sensory nerve can sense bone density or metabolic activity to control bone homeostasis is unknown. H
clean_40667066,clean,doc_40667066,40667066,1,5.473958333333333,0.19999999999999998,0.6690915359136973,0.13381830718273946,"Subcellular steroid/nuclear receptor dynamics.. Steroid hormones, thyroid hormones, retinoic acids, and vitamin D bind to their receptors, which are now called steroid/nuclear rece"
clean_26199970,clean,doc_26199970,26199970,1,5.473958333333333,0.19999999999999998,0.6677149190148121,0.1335429838029624,Blockade of the angiotensin system improves mental health domain of quality of life: A meta-analysis of randomized clinical trials. Objective: It is unclear whether blockade of the
clean_5094468,clean,doc_5094468,5094468,1,5.473958333333333,0.19999999999999998,0.6674259829543177,0.13348519659086353,Mitochondria as sensors and regulators of calcium signalling. During the past two decades calcium (Ca2+) accumulation in energized mitochondria has emerged as a biological process 
clean_13765757,clean,doc_13765757,13765757,1,5.473958333333333,0.19999999999999998,0.6660625270722755,0.1332125054144551,Timing of menarche and first full-term birth in relation to breast cancer risk.. Ages at menarche and first birth are established risk factors for breast cancer. The interval betwe
clean_18852643,clean,doc_18852643,18852643,1,5.473958333333333,0.19999999999999998,0.6648456355908434,0.13296912711816866,"Apolipoprotein E and atherosclerosis: beyond lipid effect.. In humans, apolipoprotein E (apoE) is a polymorphic multifunctional protein.1 It is coded by three alleles (e2, e3, e4) "
clean_27665523,clean,doc_27665523,27665523,1,5.473958333333333,0.19999999999999998,0.6627918905072363,0.13255837810144724,"Oxidative stress in renal dysfunction: mechanisms, clinical sequelae and therapeutic options. Oxidative stress has been increasingly linked to the high incidence of cardiovascular "
clean_10854174,clean,doc_10854174,10854174,1,5.473958333333333,0.19999999999999998,0.6623314688481765,0.13246629376963528,Husbands' involvement in delivery care utilization in rural Bangladesh: A qualitative study. BACKGROUND A primary cause of high maternal mortality in Bangladesh is lack of access t
clean_980196,clean,doc_980196,980196,1,5.473958333333333,0.19999999999999998,0.6613492872727255,0.1322698574545451,"Alcohol Sales and Risk of Serious Assault. BACKGROUND Alcohol is a contributing cause of unintentional injuries, such as motor vehicle crashes. Prior research on the association be"
clean_25251625,clean,doc_25251625,25251625,1,5.473958333333333,0.19999999999999998,0.6605208953034216,0.1321041790606843,Caspase inhibitors promote alternative cell death pathways.. The use of caspase inhibitors has revealed the existence of alternative backup cell death programs for apoptosis. The b
clean_25761154,clean,doc_25761154,25761154,1,5.473958333333333,0.19999999999999998,0.6587085447683766,0.13174170895367532,"Exercise-induced asthma: a practical guide to definitions, diagnosis, prevalence, and treatment.. Exercise-induced asthma is defined as an intermittent narrowing of the airways, de"
clean_25301182,clean,doc_25301182,25301182,1,5.473958333333333,0.19999999999999998,0.6586806783752771,0.1317361356750554,Left ventricular function and exercise capacity.. CONTEXT Limited information exists regarding the role of left ventricular function in predicting exercise capacity and impact on a
clean_36654066,clean,doc_36654066,36654066,1,5.473958333333333,0.19999999999999998,0.6534529707500214,0.13069059415000428,Increased lipid peroxidation as a mechanism of methionine-induced atherosclerosis in rabbits.. Methionine is converted by the transmethylation/transsulfuration pathway to homocyste
clean_10831818,clean,doc_10831818,10831818,2,10.947916666666666,0.39999999999999997,0.325965852207512,0.1303863408830048,Central role of Th2/Tc2 lymphocytes in pattern II multiple sclerosis lesions. OBJECTIVE Multiple sclerosis (MS) is a disease of the central nervous system with marked heterogeneity
clean_23267371,clean,doc_23267371,23267371,1,5.473958333333333,0.19999999999999998,0.6517358061262136,0.1303471612252427,"Vitamin D: The ""sunshine"" vitamin.. Vitamin D insufficiency affects almost 50% of the population worldwide. An estimated 1 billion people worldwide, across all ethnicities and age "
clean_2177022,clean,doc_2177022,2177022,1,5.473958333333333,0.19999999999999998,0.6509065755264813,0.13018131510529626,Immobilized chemokine fields and soluble chemokine gradients cooperatively shape migration patterns of dendritic cells.. Chemokines orchestrate immune cell trafficking by eliciting
clean_4920376,clean,doc_4920376,4920376,1,5.473958333333333,0.19999999999999998,0.6499010145957251,0.12998020291914503,Long-Term ERK Inhibition in KRAS-Mutant Pancreatic Cancer Is Associated with MYC Degradation and Senescence-like Growth Suppression.. Induction of compensatory mechanisms and ERK r
clean_40913091,clean,doc_40913091,40913091,1,5.473958333333333,0.19999999999999998,0.6475474123135377,0.12950948246270755,"GENOTYPING OF THALASSEMIA IN MICROCYTIC HYPOCHROMIC ANEMIA PATIENTS FROM SOUTHWEST REGION OF IRAN. Objective: To evaluate the frequency of α -gene, s-gene, and hemoglobin variant n"
clean_3973445,clean,doc_3973445,3973445,1,5.473958333333333,0.19999999999999998,0.6474096792066183,0.12948193584132364,Phosphorylation of Janus kinase 1 (JAK1) by AMP-activated protein kinase (AMPK) links energy sensing to anti-inflammatory signaling. Adenosine 5′-monophosphate–activated protein ki
clean_13613916,clean,doc_13613916,13613916,1,5.473958333333333,0.19999999999999998,0.6458358578906314,0.12916717157812627,Glucose repression in Saccharomyces cerevisiae. Glucose is the primary source of energy for the budding yeast Saccharomyces cerevisiae. Although yeast cells can utilize a wide rang
clean_28025754,clean,doc_28025754,28025754,1,5.473958333333333,0.19999999999999998,0.6452174325811342,0.12904348651622682,"THE GLYOXAL BIS(2-HYDROXYANIL) METHOD MODIFIED FOR LOCALIZING INSOLUBLE CALCIUM SALTS.. TO enable staining of insoluble calcium salts with glyoxal bis(2-hydroxyanil) (GBHA), the or"
clean_13778710,clean,doc_13778710,13778710,1,5.473958333333333,0.19999999999999998,0.6451039318745114,0.12902078637490227,"Chemokine-like receptor 1 (CMKLR1) and chemokine (C-C motif) receptor-like 2 (CCRL2); two multifunctional receptors with unusual properties.. Chemokine-like receptor 1 (CMKLR1), al"
clean_18321590,clean,doc_18321590,18321590,1,5.473958333333333,0.19999999999999998,0.6447212294703968,0.12894424589407935,Resazurin microtiter assay plate: simple and inexpensive method for detection of drug resistance in Mycobacterium tuberculosis.. A method for detecting multidrug-resistant Mycobact
clean_37156349,clean,doc_37156349,37156349,1,5.473958333333333,0.19999999999999998,0.6433110144903568,0.12866220289807134,Cognitive predictors of young children's readiness for powered mobility.. Independent mobility in early childhood has been associated with the development of various cognitive and 
clean_7869794,clean,doc_7869794,7869794,1,5.473958333333333,0.19999999999999998,0.6430717139132205,0.12861434278264408,Calicum microdomains form within neutrophils at the neutrophil–tumor cell synapse: role in antibody-dependent target cell apoptosis. Ca2+ messages are broadly important in cellular
clean_1574014,clean,doc_1574014,1574014,1,5.473958333333333,0.19999999999999998,0.6426397567314973,0.12852795134629946,Selective elimination of high constitutive activity or chemokine binding in the human herpesvirus 8 encoded seven transmembrane oncogene ORF74.. Open reading frame 74 (ORF74) encod
clean_4270992,clean,doc_4270992,4270992,1,5.473958333333333,0.19999999999999998,0.6381513620557809,0.12763027241115618,MHC class II interaction with CD4 mediated by a region analogous to the MHC class I binding site for CD8. INTERACTIONS between major histocompatibility complex (MHC) molecules and 
clean_20388894,clean,doc_20388894,20388894,2,10.947916666666666,0.39999999999999997,0.31850984951072386,0.12740393980428955,The transcription factor c-Maf controls the production of interleukin-4 but not other Th2 cytokines.. IL-4 promotes the differentiation of naive CD4+ T cells into IL-4-producing T 
clean_20937018,clean,doc_20937018,20937018,1,5.473958333333333,0.19999999999999998,0.6366195115651806,0.1273239023130361,Apolipoprotein E: high-avidity binding to beta-amyloid and increased frequency of type 4 allele in late-onset familial Alzheimer disease.. Apolipoprotein E is immunochemically loca
clean_3580005,clean,doc_3580005,3580005,1,5.473958333333333,0.19999999999999998,0.6345069892756369,0.12690139785512736,Who is where at risk for Chronic Obstructive Pulmonary Disease? A spatial epidemiological analysis of health insurance claims for COPD in Northeastern Germany. BACKGROUND Chronic o
clean_43334921,clean,doc_43334921,43334921,1,5.473958333333333,0.19999999999999998,0.633880049346652,0.12677600986933038,Association of aspirin and NSAID use with risk of colorectal cancer according to genetic variants.. IMPORTANCE Use of aspirin and other nonsteroidal anti-inflammatory drugs (NSAIDs
clean_41165286,clean,doc_41165286,41165286,1,5.473958333333333,0.19999999999999998,0.6330426366805079,0.12660852733610156,An antimicrobial protein of the gut symbiont Bacteroides fragilis with a MACPF domain of host immune proteins.. Bacteroidales are the most abundant Gram-negative bacteria of the hu
clean_21260231,clean,doc_21260231,21260231,1,5.473958333333333,0.19999999999999998,0.6323550574492912,0.12647101148985823,Validity and reliability of observational methods for studying medication administration errors.. The validity and reliability of observational methods for studying medication admi
clean_23670644,clean,doc_23670644,23670644,2,10.947916666666666,0.39999999999999997,0.31510057394318836,0.12604022957727534,The ketogenic diet for the treatment of childhood epilepsy: a randomised controlled trial.. BACKGROUND The ketogenic diet has been widely and successfully used to treat children wi
clean_15727984,clean,doc_15727984,15727984,1,5.473958333333333,0.19999999999999998,0.6258932781043984,0.12517865562087968,Identification of secreted proteins that mediate cell-cell interactions in an in vitro model of the lung cancer microenvironment.. Non-small cell lung cancer (NSCLC) cells with som
clean_32827351,clean,doc_32827351,32827351,2,10.947916666666666,0.39999999999999997,0.3127514395371517,0.12510057581486067,"THE USE OF LEAD CITRATE AT HIGH pH AS AN ELECTRON-OPAQUE STAIN IN ELECTRON MICROSCOPY. Aqueous solutions of lead salts (1, 2) and saturated solutions of lead hydroxide (1) have bee"
clean_70516463,clean,doc_70516463,70516463,1,5.473958333333333,0.19999999999999998,0.624872135442114,0.12497442708842278,"To err is human. Building a safer health system. Human beings, make errors Healthcare Services is a complex industry prone to accidents. The IOM Report [1] points out that some sys"
clean_19685306,clean,doc_19685306,19685306,1,5.473958333333333,0.19999999999999998,0.6236611949009864,0.12473223898019727,Orientationally invariant indices of axon diameter and density from diffusion MRI.. This paper proposes and tests a technique for imaging orientationally invariant indices of axon 
clean_116792,clean,doc_116792,116792,2,10.947916666666666,0.39999999999999997,0.3116145481568502,0.12464581926274007,The mammalian target of rapamycin signaling pathway mediates epileptogenesis in a model of temporal lobe epilepsy.. Understanding molecular mechanisms mediating epileptogenesis is 
clean_23148978,clean,doc_23148978,23148978,1,5.473958333333333,0.19999999999999998,0.6194217642657809,0.12388435285315616,The influence of some metabolic inhibitors on phagocytic activity of mouse macrophages in vitro.. The action of different metabolic inhibitors on phagocytosis by macrophages from m
clean_15716328,clean,doc_15716328,15716328,1,5.473958333333333,0.19999999999999998,0.6162493708955593,0.12324987417911185,In vivo role of ER-associated peptidase activity in tailoring peptides for presentation by MHC class Ia and class Ib molecules. Endoplasmic reticulum (ER)-associated aminopeptidase
clean_22908536,clean,doc_22908536,22908536,1,5.473958333333333,0.19999999999999998,0.6160250643929591,0.12320501287859181,Stress and host immunity amplify Mycobacterium tuberculosis phenotypic heterogeneity and induce nongrowing metabolically active forms.. Nonreplicating and metabolically quiescent b
clean_20758340,clean,doc_20758340,20758340,1,5.473958333333333,0.19999999999999998,0.6138541546303266,0.1227708309260653,Hierarchical organization of the plasma membrane: investigations by single-molecule tracking vs. fluorescence correlation spectroscopy.. Single-molecule tracking and fluorescence c
clean_38794814,clean,doc_38794814,38794814,1,5.473958333333333,0.19999999999999998,0.613253715584555,0.12265074311691099,"Frequency modulation entrains slow neural oscillations and optimizes human listening behavior.. The human ability to continuously track dynamic environmental stimuli, in particular"
clean_36345185,clean,doc_36345185,36345185,1,5.473958333333333,0.19999999999999998,0.6131130431686056,0.12262260863372111,"Rho, Rac and Cdc42 regulate actin organization and cell adhesion in macrophages.. Rho family proteins are known to regulate actin organization in fibroblasts, but their functions i"
clean_2853291,clean,doc_2853291,2853291,1,5.473958333333333,0.19999999999999998,0.6130035302178622,0.12260070604357244,The neural crest is a source of mesenchymal stem cells with specialized hematopoietic stem cell niche function. Mesenchymal stem cells (MSCs) and osteolineage cells contribute to t
clean_2042250,clean,doc_2042250,2042250,2,10.947916666666666,0.39999999999999997,0.30636276538597934,0.12254510615439172,"Disease-associated functions of IL-33: the new kid in the IL-1 family. Interleukin-33 (IL-33), a newly described member of the IL-1 family, is expressed by many cell types followin"
clean_4421742,clean,doc_4421742,4421742,1,5.473958333333333,0.19999999999999998,0.6115209850652846,0.12230419701305692,Disruption of the Hepcidin/Ferroportin Regulatory System Causes Pulmonary Iron Overload and Restrictive Lung Disease. Emerging evidence suggests that pulmonary iron accumulation is
